timestamp,open,high,low,close,volume
2023-01-02 00:00:00+00:00,0.007165405667632743,0.0071709779559769645,0.007101341887077231,0.00715068092310165,99915
2023-01-03 00:00:00+00:00,0.0072365500531879,0.007239250402962644,0.0071768034266878845,0.007207970874658522,100013
2023-01-04 00:00:00+00:00,0.007276995429267434,0.007295077898991872,0.007235051400894977,0.007263140839137973,100246
2023-01-05 00:00:00+00:00,0.007372991175367315,0.0073756498441060955,0.007326648068287318,0.00734110431549924,100885
2023-01-06 00:00:00+00:00,0.007364103974156519,0.007387691555158459,0.007353510158400493,0.007377713662159982,100298
2023-01-09 00:00:00+00:00,0.007222546197594584,0.007238952604299196,0.007187242712806129,0.007234401744626753,100040
2023-01-10 00:00:00+00:00,0.0072059820426890716,0.007233072554309081,0.00716602969784072,0.007223157861456424,99860
2023-01-11 00:00:00+00:00,0.00714598733761644,0.007155286002388819,0.007128503539128742,0.007139679278903365,99620
2023-01-12 00:00:00+00:00,0.007127716302216135,0.007165605032819806,0.0070993817940023275,0.007125213876516471,100083
2023-01-13 00:00:00+00:00,0.0071928546851298064,0.007208788195568084,0.007183962515686911,0.007195041274339933,99839
2023-01-16 00:00:00+00:00,0.007228677837117653,0.007243229487547304,0.0071928980620831195,0.00721699700293013,99683
2023-01-17 00:00:00+00:00,0.007317846325836743,0.007341903873614833,0.007290370774705621,0.007299854686348946,99683
2023-01-18 00:00:00+00:00,0.007302451875122763,0.007349071899567302,0.007298367546259841,0.007324802225945936,100237
2023-01-19 00:00:00+00:00,0.007221070558389107,0.007239105549106447,0.007210686212462023,0.007229702418617034,100783
2023-01-20 00:00:00+00:00,0.007059012527956631,0.007063726005555699,0.007039235762384432,0.0070474526816132095,99928
2023-01-23 00:00:00+00:00,0.007051337365631397,0.007093553612495602,0.007045654940549124,0.007057939908678674,100181
2023-01-24 00:00:00+00:00,0.007031597830101609,0.007052941340361796,0.0070086333029009285,0.007042841107234849,100056
2023-01-25 00:00:00+00:00,0.006988243005237815,0.0070184239995888294,0.006915425739750035,0.006974036371106282,100175
2023-01-26 00:00:00+00:00,0.006837753842915581,0.006858309616467417,0.0068277604550818815,0.006855434008178651,100186
2023-01-27 00:00:00+00:00,0.006800959632159433,0.006809933173531968,0.006755714022657361,0.0068050641720494584,99803
2023-01-30 00:00:00+00:00,0.0067962930896809,0.006814349013883012,0.00677467073103845,0.006791828901695239,100278
2023-01-31 00:00:00+00:00,0.006829207708488984,0.006873598610448294,0.006803244221301914,0.006837054184175709,100056
2023-02-01 00:00:00+00:00,0.006860680149158544,0.006888767972495941,0.006832973822480762,0.006849950993430708,100323
2023-02-02 00:00:00+00:00,0.006952183927334168,0.006961198482102842,0.006945475361983577,0.00696010281180345,100340
2023-02-03 00:00:00+00:00,0.006907428913703224,0.006913155212923819,0.006879784675089091,0.006888023704779484,99683
2023-02-06 00:00:00+00:00,0.0069469637006933285,0.006957753254085183,0.006939252102777491,0.006948711250117467,99795
2023-02-07 00:00:00+00:00,0.006961331240368133,0.006965835265626149,0.006946171776207021,0.006951997903202417,99864
2023-02-08 00:00:00+00:00,0.007010736056099977,0.0070181508820661665,0.006992501408828299,0.0070002912861453345,100149
2023-02-09 00:00:00+00:00,0.006960986400454825,0.0069789528870992205,0.006959290846503096,0.006969733974209427,100133
2023-02-10 00:00:00+00:00,0.0070154959721409,0.0070680215157903825,0.00699791513708731,0.007044427245323413,100160
2023-02-13 00:00:00+00:00,0.007070321779167232,0.007091275276949906,0.007058100794284722,0.007065224138635226,100177
2023-02-14 00:00:00+00:00,0.007018234353997562,0.007027902761685966,0.007006691622559984,0.00701721982755207,100144
2023-02-15 00:00:00+00:00,0.007024175843894595,0.007043515539510337,0.007005860795495408,0.007016376075011103,99941
2023-02-16 00:00:00+00:00,0.006996396746174161,0.007006085851570454,0.006977833015600933,0.006999567935038353,100192
2023-02-17 00:00:00+00:00,0.007027753214168819,0.0070476684703409094,0.007021678072027027,0.0070338083060147456,99829
2023-02-20 00:00:00+00:00,0.006978746160143228,0.007001322021535217,0.006943342200484015,0.006950825071024811,100173
2023-02-21 00:00:00+00:00,0.006928322742257756,0.006956267008798551,0.006903613442306767,0.00694878488555538,99862
2023-02-22 00:00:00+00:00,0.006986494386006279,0.007008287914583601,0.006962335348569354,0.0069762539361789815,100033
2023-02-23 00:00:00+00:00,0.006970537941473354,0.007017260731774719,0.0069526429831082955,0.006978557725946892,100010
2023-02-24 00:00:00+00:00,0.007067805172873085,0.007100299919654977,0.007042659584433021,0.0070725547982211645,100147
2023-02-27 00:00:00+00:00,0.007122777810309992,0.00713314935471518,0.007118869230925182,0.007127297983068052,99611
2023-02-28 00:00:00+00:00,0.007115313030177219,0.007160264619335737,0.007075743374666,0.007126764804392832,100127
2023-03-01 00:00:00+00:00,0.007150367330664341,0.007163218466192668,0.007132305325060803,0.007142207726728253,99919
2023-03-02 00:00:00+00:00,0.007183248038038465,0.0071870337615902394,0.007160978217794324,0.007163324774591475,100247
2023-03-03 00:00:00+00:00,0.007198975313130766,0.007219891582727714,0.007167732718969676,0.007192214435052586,100431
2023-03-06 00:00:00+00:00,0.007062369138929452,0.007091644831152845,0.007046676155802136,0.007060909197153704,100392
2023-03-07 00:00:00+00:00,0.007025730369237667,0.00705588127664207,0.00702144499088023,0.007039618699203889,99540
2023-03-08 00:00:00+00:00,0.006942288339300005,0.006973656664580707,0.00691177200514711,0.006935119848981057,100200
2023-03-09 00:00:00+00:00,0.00705406157311004,0.007063348597672615,0.006994625684025366,0.007023770164694062,99997
2023-03-10 00:00:00+00:00,0.007014151665306469,0.0070434831481526565,0.006999839589759769,0.007019496234262737,99824
2023-03-13 00:00:00+00:00,0.007000656448309803,0.007057589923176663,0.006996838684435524,0.007005924673580688,99659
2023-03-14 00:00:00+00:00,0.007060821217487056,0.007089551974252105,0.00705458469819367,0.007068753619137618,100268
2023-03-15 00:00:00+00:00,0.0070916584001956065,0.007101027134219186,0.007083708933257401,0.007098606718541871,100159
2023-03-16 00:00:00+00:00,0.006979953681479833,0.007052159681588469,0.006974455383660112,0.007018489393076367,100599
2023-03-17 00:00:00+00:00,0.0070191943495418315,0.007033368918168856,0.006986551910720794,0.00701351290772826,99833
2023-03-20 00:00:00+00:00,0.0069781850993469305,0.006996403575161656,0.0069386249972721555,0.0069900059287985854,99444
2023-03-21 00:00:00+00:00,0.006845944199438131,0.006876307117550983,0.006837295097173697,0.006868062976455181,99504
2023-03-22 00:00:00+00:00,0.0068309288666891805,0.006842879557285383,0.006811488827915051,0.006820654370044947,100420
2023-03-23 00:00:00+00:00,0.006793402671188553,0.006836845237901511,0.0067840843344120615,0.006808135719050537,100055
2023-03-24 00:00:00+00:00,0.006795703594717374,0.006804404956364091,0.006768124746495969,0.00680030970362426,99963
