timestamp,open,high,low,close,volume
2023-01-02 00:00:00+00:00,109.15133740579762,109.35698371414678,108.5466893647537,109.19240700414119,99676
2023-01-03 00:00:00+00:00,109.57739606945425,110.19218757658261,109.19567176343777,109.51752554460577,100430
2023-01-04 00:00:00+00:00,109.92537563305756,110.25983103101224,109.7596381574425,110.0165966057868,100422
2023-01-05 00:00:00+00:00,111.03951834887992,111.37100373685583,110.05536892380867,110.98095885147055,100294
2023-01-06 00:00:00+00:00,113.32967541894135,113.7573402918238,112.77879988589423,113.05764504285739,100367
2023-01-09 00:00:00+00:00,112.63175850026191,112.89146422921934,112.1063290926366,112.54064259035393,99725
2023-01-10 00:00:00+00:00,112.72644094761782,112.82174961577957,112.64909725475633,112.76105794670262,99665
2023-01-11 00:00:00+00:00,111.30235175557257,111.56178797328836,111.28227058783666,111.32984913814168,99989
2023-01-12 00:00:00+00:00,112.11668738355067,112.36435097116792,112.02762503897175,112.07172564642899,100082
2023-01-13 00:00:00+00:00,112.0907563482938,112.415560107717,111.94760503437467,112.27762005819781,100626
2023-01-16 00:00:00+00:00,112.12358443403117,112.26709238862865,111.54582990225673,112.07699185393786,99647
2023-01-17 00:00:00+00:00,111.53678910678698,111.86736532924131,111.32204875817888,111.38428822359337,100106
2023-01-18 00:00:00+00:00,111.01562310197359,111.34661173057489,110.86188030290205,110.99619519460042,100283
2023-01-19 00:00:00+00:00,111.16413904999249,111.31001016957087,110.54281803343859,111.2585158434814,99641
2023-01-20 00:00:00+00:00,110.1203008285273,110.44257360397877,109.7500029177537,110.18356900950741,100051
2023-01-23 00:00:00+00:00,109.98844889623432,110.2286317739087,109.15067667473338,109.84517369714692,99540
2023-01-24 00:00:00+00:00,109.62175531986777,110.31332465046478,108.91520597890977,109.86349372296063,99948
2023-01-25 00:00:00+00:00,107.9953776362575,108.48052364682644,107.79549335961364,108.17201326224189,100049
2023-01-26 00:00:00+00:00,106.69081508925645,107.04123862122789,106.25519783914322,107.03480375859547,99859
2023-01-27 00:00:00+00:00,106.33559925118061,106.39913685831019,105.90153725238294,106.32836919866925,99793
2023-01-30 00:00:00+00:00,108.18200500002783,108.75586296703943,107.75273083258644,107.99584442534488,100146
2023-01-31 00:00:00+00:00,107.38389572677556,107.41108568495083,106.87223863674541,107.09869579260526,99941
2023-02-01 00:00:00+00:00,107.37047880716119,107.75415062053804,106.46062181546088,107.03894369517647,100707
2023-02-02 00:00:00+00:00,105.77885811826275,105.97566137521923,105.50469109124106,105.92513525206205,99805
2023-02-03 00:00:00+00:00,105.15528699435833,105.52919203753575,104.86745599774497,105.10272912067842,100084
2023-02-06 00:00:00+00:00,103.50484038085227,103.89287960057591,103.2507941408497,103.58818999532434,99507
